time,Yaw,Vel,Ideal Vel L,Ideal Vel R,Vel L,Vel R,Cur X,Cur Y,Ideal x,Ideal y,Next Pos x,Next Pos y,L,dX,Theta,Curvature,velDif,Closest idx,left pos,right pos
0.1955540000000001,270.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.000400,0.000000,0.000400,-0.000000,3.747418,3.747018,0.000000,1.570796,0.000000,-0.000000,0,0,0
0.25862800000000064,270.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.000400,0.000000,0.000400,-0.000000,3.747418,3.747018,0.000000,1.570796,0.000000,-0.000000,0,0,0
0.2749650000000001,270.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.000400,0.000000,0.000400,-0.000000,3.747418,3.747018,0.000000,1.570796,0.000000,-0.000000,0,0,0
0.28942699999999966,270.000000,-1.000000,-1.000000,-1.000000,-0.034698,0.000000,0.000000,0.002102,0.000000,0.002000,-0.000000,3.835018,3.832916,0.000000,1.570796,0.000000,-0.000000,1,0,0
0.3116190000000006,270.000000,-1.000000,-1.000000,-1.000000,-0.216196,-0.045374,0.000000,0.014279,0.000000,0.012000,-0.000000,4.003018,3.988739,0.000000,1.570796,0.000000,-0.000000,3,0,0
0.32741300000000045,270.000000,-1.000000,-1.000000,-1.000000,-0.404366,-0.233545,0.000000,0.033230,0.000000,0.034400,-0.000000,4.161418,4.128188,0.000000,1.570796,0.000000,-0.000000,5,0,0
0.35335399999999934,270.131836,-1.000000,-0.999002,-1.000998,-0.559841,-0.475097,-0.000015,0.052981,0.000000,0.050400,-0.000000,4.237018,4.184037,-0.009642,1.570793,-0.001102,0.000998,6,0,0
0.38501499999999944,270.175781,-1.120000,-1.118539,-1.121461,-0.900149,-0.808066,-0.000096,0.087913,0.000000,0.092000,-0.000000,4.381018,4.293105,-0.013267,1.570774,-0.001440,0.001461,8,0,0
0.4045619999999999,270.131836,-1.120000,-1.118901,-1.121099,-0.890807,-0.936849,-0.000096,0.087913,0.000000,0.092000,-0.000000,4.381018,4.293105,-0.009974,1.570774,-0.001082,0.001099,8,0,0
0.42971900000000096,270.131836,-1.280000,-1.278742,-1.281258,-0.908824,-0.919500,-0.000187,0.124646,0.000000,0.117600,-0.000000,4.449418,4.324772,-0.010138,1.570753,-0.001084,0.001258,9,0,0
0.4539240000000009,270.087891,-1.440000,-1.439053,-1.440947,-0.983558,-0.873458,-0.000228,0.145998,0.000000,0.146400,-0.000000,4.515418,4.369420,-0.006931,1.570744,-0.000726,0.000947,10,0,0
0.4743880000000008,270.043945,-1.600000,-1.599456,-1.600544,-1.048283,-0.934180,-0.000264,0.169753,0.000000,0.178400,-0.000000,4.579018,4.409265,-0.003646,1.570736,-0.000375,0.000544,11,0,0
