time,Yaw,Vel,Ideal Vel L,Ideal Vel R,Vel L,Vel R,Cur X,Cur Y,Ideal x,Ideal y,Next Pos x,Next Pos y,L,dX,Theta,Curvature,velDif,Closest idx,left pos,right pos
0.009885999999998603,273.955078,-1.000000,-0.966636,-1.033364,0.000000,0.000000,0.000000,0.000400,0.000000,0.000400,-0.000000,3.747418,3.747018,-0.258448,1.570796,-0.036816,0.033364,0,3,2
0.030869999999995342,270.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.000400,0.000000,0.000400,-0.000000,3.747418,3.747018,0.000000,1.570796,0.000000,-0.000000,0,3,2
0.05072600000002422,269.956055,-1.000000,-1.000371,-0.999629,-0.011344,-0.000667,0.000000,0.000400,0.000000,0.000400,-0.000000,3.747418,3.747018,0.002874,1.570796,0.000409,-0.000371,0,3,2
0.07026600000000326,269.956055,-1.000000,-1.000363,-0.999637,-0.164816,-0.111434,0.000000,0.001201,0.000000,0.002000,-0.000000,3.835018,3.833817,0.002941,1.570796,0.000400,-0.000363,1,3,2
0.09061700000002747,270.000000,-1.000000,-1.000001,-0.999999,-0.448406,-0.351652,0.000011,0.015113,0.000000,0.012000,-0.000000,4.003018,3.987905,0.000011,1.570799,0.000001,-0.000001,3,3,2
0.11043700000003445,270.000000,-1.000000,-1.000002,-0.999998,-0.657930,-0.510463,0.000021,0.041471,0.000000,0.034400,-0.000000,4.161418,4.119947,0.000021,1.570801,0.000002,-0.000002,5,3,2
0.13057000000000699,270.000000,-1.000000,-1.000002,-0.999998,-0.819409,-0.685955,0.000021,0.059454,0.000000,0.050400,-0.000000,4.237018,4.177564,0.000021,1.570801,0.000002,-0.000002,6,2,2
0.17184500000003028,269.912109,-1.120000,-1.120729,-1.119271,-0.976218,-0.864116,0.000028,0.093651,0.000000,0.092000,-0.000000,4.381018,4.287367,0.006604,1.570803,0.000719,-0.000729,8,2,2
0.20691100000002188,269.824219,-1.280000,-1.281656,-1.278344,-0.855442,-0.852105,0.000078,0.126448,0.000000,0.117600,-0.000000,4.449418,4.322970,0.013341,1.570814,0.001428,-0.001656,9,2,2
0.2238980000000447,269.868164,-1.440000,-1.441391,-1.438609,-0.836758,-0.866785,0.000127,0.144797,0.000000,0.146400,-0.000000,4.515418,4.370621,0.010184,1.570825,0.001066,-0.001391,10,2,2
0.23017600000003585,269.868164,-1.440000,-1.441391,-1.438609,-0.836758,-0.866785,0.000127,0.144797,0.000000,0.146400,-0.000000,4.515418,4.370621,0.010184,1.570825,0.001066,-0.001391,10,2,2
0.23870600000000558,269.868164,-1.600000,-1.601539,-1.598461,-0.892809,-0.880798,0.000182,0.165182,0.000000,0.178400,-0.000000,4.579018,4.413836,0.010338,1.570838,0.001061,-0.001539,11,2,2
0.2507220000000088,269.868164,-1.600000,-1.601539,-1.598461,-0.892809,-0.880798,0.000182,0.165182,0.000000,0.178400,-0.000000,4.579018,4.413836,0.010338,1.570838,0.001061,-0.001539,11,2,2
0.2699789999999921,269.780273,-1.600000,-1.602570,-1.597430,-0.975551,-0.948193,0.000240,0.190405,0.000000,0.178400,-0.000000,4.579018,4.388613,0.017070,1.570851,0.001773,-0.002570,11,2,2
0.29021400000003633,269.780273,-1.760000,-1.762826,-1.757174,-1.152378,-1.106336,0.000342,0.223669,0.000000,0.213600,-0.000000,4.640218,4.416549,0.017279,1.570874,0.001772,-0.002826,12,2,2
0.3195310000000172,269.692383,-2.080000,-2.084654,-2.075346,-1.492019,-1.435301,0.000630,0.291763,0.000000,0.293600,-0.000000,4.755418,4.463655,0.024595,1.570937,0.002469,-0.004654,14,2,2
0.3428080000000191,269.648438,-2.240000,-2.245722,-2.234278,-1.622804,-1.574760,0.000824,0.325493,0.000000,0.338400,-0.000000,4.809418,4.483925,0.028337,1.570980,0.002819,-0.005722,15,2,2
0.3647160000000149,269.516602,-2.240000,-2.247915,-2.232085,-1.714887,-1.664842,0.001059,0.359523,0.000000,0.338400,-0.000000,4.809418,4.449895,0.038602,1.571034,0.003899,-0.007915,15,2,2
0.3827719999999972,269.472656,-2.400000,-2.409258,-2.390742,-1.732236,-1.694202,0.001345,0.395054,0.000000,0.386400,-0.000000,4.861018,4.465964,0.042449,1.571097,0.004257,-0.009258,16,2,2
0.4021089999999967,269.472656,-2.560000,-2.569940,-2.550060,-1.806971,-1.760929,0.001706,0.435956,0.000000,0.437600,-0.000000,4.910218,4.474262,0.042886,1.571178,0.004284,-0.009940,17,2,2
0.41966400000004794,269.472656,-2.720000,-2.730650,-2.709350,-1.906394,-1.833662,0.002102,0.479060,0.000000,0.492000,-0.000000,4.957018,4.477958,0.043316,1.571266,0.004320,-0.010650,18,2,2
0.43482600000000093,269.428711,-2.880000,-2.892299,-2.867701,-2.039849,-1.970452,0.002560,0.526734,0.000000,0.549600,-0.000000,5.001418,4.474684,0.047175,1.571368,0.004712,-0.012299,19,2,2
