time,Yaw,Vel,Ideal Vel L,Ideal Vel R,Vel L,Vel R,Cur X,Cur Y,Ideal x,Ideal y,Next Pos x,Next Pos y,L,dX,Theta,Curvature,velDif,Closest idx,left pos,right pos
0.40010199999999896,0.000000,0.250000,-0.025758,0.525758,0.000000,0.000000,0.000000,0.000400,0.000000,0.000400,0.000000,1.643600,1.643200,1.643200,1.570796,1.217137,0.275758,0,0,0
0.44508000000000175,0.000000,0.250000,-0.025758,0.525758,0.000000,0.000000,0.000000,0.000400,0.000000,0.000400,0.000000,1.643600,1.643200,1.643200,1.570796,1.217137,0.275758,0,0,0
0.4653600000000006,0.000000,0.250000,-0.025758,0.525758,0.000000,0.000000,0.000000,0.000400,0.000000,0.000400,0.000000,1.643600,1.643200,1.643200,1.570796,1.217137,0.275758,0,0,0
0.4964500000000044,0.000000,0.250000,-0.025758,0.525758,0.000000,0.000000,0.000000,0.000400,0.000000,0.000400,0.000000,1.643600,1.643200,1.643200,1.570796,1.217137,0.275758,0,0,0
0.545023000000001,0.000000,0.250000,-0.025758,0.525758,0.000000,0.000000,0.000000,0.000400,0.000000,0.000400,0.000000,1.643600,1.643200,1.643200,1.570796,1.217137,0.275758,0,0,0
0.595036,0.000000,0.250000,-0.025758,0.525758,0.000000,0.000000,0.000000,0.000400,0.000000,0.000400,0.000000,1.643600,1.643200,1.643200,1.570796,1.217137,0.275758,0,0,0
0.6448980000000011,0.000000,0.250000,-0.025758,0.525758,0.000000,0.000000,0.000000,0.000400,0.000000,0.000400,0.000000,1.643600,1.643200,1.643200,1.570796,1.217137,0.275758,0,0,0
0.6945740000000005,0.000000,0.250000,-0.025758,0.525758,0.000000,0.000000,0.000000,0.000400,0.000000,0.000400,0.000000,1.643600,1.643200,1.643200,1.570796,1.217137,0.275758,0,0,0
0.7457000000000044,0.000000,0.250000,-0.025758,0.525758,0.000000,0.000000,0.000000,0.000400,0.000000,0.000400,0.000000,1.643600,1.643200,1.643200,1.570796,1.217137,0.275758,0,0,0
0.7950440000000016,0.000000,0.250000,-0.025758,0.525758,0.000000,0.000000,0.000000,0.000400,0.000000,0.000400,0.000000,1.643600,1.643200,1.643200,1.570796,1.217137,0.275758,0,0,0
0.8453400000000038,0.000000,0.250000,-0.025758,0.525758,0.000000,0.000000,0.000000,0.000400,0.000000,0.000400,0.000000,1.643600,1.643200,1.643200,1.570796,1.217137,0.275758,0,0,0
0.8946800000000003,0.000000,0.250000,-0.025758,0.525758,0.000000,0.000000,0.000000,0.000400,0.000000,0.000400,0.000000,1.643600,1.643200,1.643200,1.570796,1.217137,0.275758,0,0,0
0.9451480000000011,0.000000,0.250000,-0.025758,0.525758,0.000000,0.000000,0.000000,0.000400,0.000000,0.000400,0.000000,1.643600,1.643200,1.643200,1.570796,1.217137,0.275758,0,0,0
0.9948780000000043,0.000000,0.250000,-0.025758,0.525758,0.000000,0.000000,0.000000,0.000400,0.000000,0.000400,0.000000,1.643600,1.643200,1.643200,1.570796,1.217137,0.275758,0,0,0
1.044858,0.000000,0.250000,-0.025758,0.525758,0.000000,0.000000,0.000000,0.000400,0.000000,0.000400,0.000000,1.643600,1.643200,1.643200,1.570796,1.217137,0.275758,0,0,0
1.094958000000006,0.000000,0.250000,-0.025758,0.525758,0.000000,0.000000,0.000000,0.000400,0.000000,0.000400,0.000000,1.643600,1.643200,1.643200,1.570796,1.217137,0.275758,0,0,0
1.1454979999999997,0.000000,0.250000,-0.025758,0.525758,0.000000,0.000000,0.000000,0.000400,0.000000,0.000400,0.000000,1.643600,1.643200,1.643200,1.570796,1.217137,0.275758,0,0,0
1.1944060000000027,0.000000,0.250000,-0.025758,0.525758,0.000000,0.000000,0.000000,0.000400,0.000000,0.000400,0.000000,1.643600,1.643200,1.643200,1.570796,1.217137,0.275758,0,0,0
1.2452580000000015,0.000000,0.250000,-0.025758,0.525758,0.000000,0.000000,0.000000,0.000400,0.000000,0.000400,0.000000,1.643600,1.643200,1.643200,1.570796,1.217137,0.275758,0,0,0
1.2943530000000028,0.000000,0.250000,-0.025758,0.525758,0.000000,0.000000,0.000000,0.000400,0.000000,0.000400,0.000000,1.643600,1.643200,1.643200,1.570796,1.217137,0.275758,0,0,0
1.3449350000000049,0.000000,0.250000,-0.025758,0.525758,0.000000,0.000000,0.000000,0.000400,0.000000,0.000400,0.000000,1.643600,1.643200,1.643200,1.570796,1.217137,0.275758,0,0,0
1.3945210000000006,0.000000,0.250000,-0.025758,0.525758,0.000000,0.000000,0.000000,0.000400,0.000000,0.000400,0.000000,1.643600,1.643200,1.643200,1.570796,1.217137,0.275758,0,0,0
1.445645000000004,0.000000,0.250000,-0.025758,0.525758,0.000000,0.000000,0.000000,0.000400,0.000000,0.000400,0.000000,1.643600,1.643200,1.643200,1.570796,1.217137,0.275758,0,0,0
1.494494000000006,0.000000,0.250000,-0.025758,0.525758,0.000000,0.000000,0.000000,0.000400,0.000000,0.000400,0.000000,1.643600,1.643200,1.643200,1.570796,1.217137,0.275758,0,0,0
1.544846000000005,0.000000,0.250000,-0.025758,0.525758,0.000000,0.000000,0.000000,0.000400,0.000000,0.000400,0.000000,1.643600,1.643200,1.643200,1.570796,1.217137,0.275758,0,0,0
1.5943250000000044,0.000000,0.250000,-0.025758,0.525758,0.000000,0.000000,0.000000,0.000400,0.000000,0.000400,0.000000,1.643600,1.643200,1.643200,1.570796,1.217137,0.275758,0,0,0
1.6444619999999994,0.000000,0.250000,-0.025758,0.525758,0.000000,0.000000,0.000000,0.000400,0.000000,0.000400,0.000000,1.643600,1.643200,1.643200,1.570796,1.217137,0.275758,0,0,0
1.6946410000000032,0.000000,0.250000,-0.025758,0.525758,0.000000,0.000000,0.000000,0.000400,0.000000,0.000400,0.000000,1.643600,1.643200,1.643200,1.570796,1.217137,0.275758,0,0,0
1.7456920000000027,0.000000,0.250000,-0.025758,0.525758,0.000000,0.000000,0.000000,0.000400,0.000000,0.000400,0.000000,1.643600,1.643200,1.643200,1.570796,1.217137,0.275758,0,0,0
1.7942649999999993,0.000000,0.250000,-0.025758,0.525758,0.000000,0.000000,0.000000,0.000400,0.000000,0.000400,0.000000,1.643600,1.643200,1.643200,1.570796,1.217137,0.275758,0,0,0
1.8444300000000002,0.000000,0.250000,-0.025758,0.525758,0.000000,0.000000,0.000000,0.000400,0.000000,0.000400,0.000000,1.643600,1.643200,1.643200,1.570796,1.217137,0.275758,0,0,0
1.894262999999999,0.000000,0.250000,-0.025758,0.525758,0.000000,0.000000,0.000000,0.000400,0.000000,0.000400,0.000000,1.643600,1.643200,1.643200,1.570796,1.217137,0.275758,0,0,0
1.944507000000005,0.000000,0.250000,-0.025758,0.525758,0.000000,0.000000,0.000000,0.000400,0.000000,0.000400,0.000000,1.643600,1.643200,1.643200,1.570796,1.217137,0.275758,0,0,0
1.9948310000000056,0.000000,0.250000,-0.025758,0.525758,0.000000,0.000000,0.000000,0.000400,0.000000,0.000400,0.000000,1.643600,1.643200,1.643200,1.570796,1.217137,0.275758,0,0,0
2.0440630000000017,0.000000,0.250000,-0.025758,0.525758,0.000000,0.000000,0.000000,0.000400,0.000000,0.000400,0.000000,1.643600,1.643200,1.643200,1.570796,1.217137,0.275758,0,0,0
2.0940570000000007,0.000000,0.250000,-0.025758,0.525758,0.000000,0.000000,0.000000,0.000400,0.000000,0.000400,0.000000,1.643600,1.643200,1.643200,1.570796,1.217137,0.275758,0,0,0
2.1441240000000032,0.000000,0.250000,-0.025758,0.525758,0.000000,0.000000,0.000000,0.000400,0.000000,0.000400,0.000000,1.643600,1.643200,1.643200,1.570796,1.217137,0.275758,0,0,0
2.1945200000000042,0.000000,0.250000,-0.025758,0.525758,0.000000,0.000000,0.000000,0.000400,0.000000,0.000400,0.000000,1.643600,1.643200,1.643200,1.570796,1.217137,0.275758,0,0,0
2.2446830000000046,0.000000,0.250000,-0.025758,0.525758,0.000000,0.000000,0.000000,0.000400,0.000000,0.000400,0.000000,1.643600,1.643200,1.643200,1.570796,1.217137,0.275758,0,0,0
2.2949820000000036,0.000000,0.250000,-0.025758,0.525758,0.000000,0.000000,0.000000,0.000400,0.000000,0.000400,0.000000,1.643600,1.643200,1.643200,1.570796,1.217137,0.275758,0,0,0
